train_loss,train_recon_loss,train_kl_loss,val_loss,val_recon_loss,val_kl_loss
20.220553359985352,5.530772762298584,73.4489028930664,45.29769780085637,2.5961220539533176,213.50787353515625
20.27207805633545,5.535959253311157,73.68059265136719,45.36540046105018,2.587430137854356,213.88985032301682
20.336648445129395,5.549766216278076,73.93440994262696,45.08393096923828,2.502736339202294,212.90596477801984
20.14923038482666,5.5025503444671635,73.23339904785156,44.97803321251502,2.433600957577045,212.72215740497296
20.183213233947754,5.476085519790649,73.53563751220703,45.32641689593975,2.6047741999992957,213.60820711576022
20.270693397521974,5.583807954788208,73.43442611694336,45.399471282958984,2.488160573519193,214.55655024601862
20.14694839477539,5.424768133163452,73.6109001159668,45.26645249586839,2.5379954117995043,213.6422835129958
20.097829666137695,5.470546731948852,73.13641403198243,45.07088147676908,2.4828967589598436,212.93992262620193
20.131489562988282,5.4778208160400395,73.26834243774414,45.01166915893555,2.515674820313087,212.47996755746695
19.99649024963379,5.418919363021851,72.88785278320313,45.24065927358774,2.4595443652226376,213.90557157076321
20.145986709594727,5.4949983215332034,73.25494125366211,45.63110263531025,2.558910158964304,215.3609583928035
20.06830394744873,5.391491594314576,73.38406066894531,45.08361904437725,2.5589999052194448,212.6230914776142
20.005296745300292,5.409801483154297,72.97747528076172,44.9744139451247,2.486171694902273,212.4412102332482
20.021916275024413,5.403939094543457,73.08988388061523,45.12012716440054,2.414640004818256,213.52743178147537
19.964470138549803,5.32872106552124,73.17874420166015,45.300101647010216,2.460096707710853,214.2000227708083
19.90261287689209,5.3167622280120845,72.92925231933594,45.13590387197641,2.506987690925598,213.14457820012018
19.989810981750487,5.413393478393555,72.8820867919922,45.529299809382515,2.4729999028719387,215.281494140625
19.85297088623047,5.350318107604981,72.51326370239258,44.84576151921199,2.431454438429612,212.071529681866
19.821337203979493,5.261522493362427,72.79907196044923,45.203257927527794,2.4315917767011204,213.8583256648137
19.799997634887696,5.3125839519500735,72.43706817626953,44.732339712289665,2.6038112823779764,210.64263916015625
19.77896381378174,5.2624959468841555,72.58233840942383,45.14427008995643,2.5627666528408346,212.90750943697415
19.869058074951173,5.323997535705566,72.72530151367188,44.963160001314606,2.54549424464886,212.08832373985877
19.83989330291748,5.245911874771118,72.96990661621093,45.09197733952449,2.4155110579270582,213.382327740009
19.812597770690918,5.273037767410278,72.69779907226562,44.76335672231821,2.557146741793706,211.03104576697717
19.764981231689454,5.244278469085693,72.60351333618163,44.9420280456543,2.333256904895489,213.04385375976562
19.731072158813475,5.269442853927612,72.30814590454102,44.7917239849384,2.4389493557123036,211.7638702392578
19.761204643249513,5.194559841156006,72.83322280883789,44.87229537963867,2.5595612709338846,211.56366553673377
19.660987968444825,5.205283727645874,72.27852096557618,44.93343881460336,2.44683981858767,212.43298926720252
19.684058685302734,5.222439060211181,72.30809631347657,44.7077630849985,2.4080539850088267,211.49854337252103
19.681574363708496,5.227485179901123,72.27044509887695,44.22155321561373,2.561921101350051,208.29815556452826
19.63469306945801,5.193965682983398,72.20363632202148,44.71141110933744,2.4293361535439124,211.41036869929388
19.59948787689209,5.12617190361023,72.36657836914063,44.716677739070015,2.411066385415884,211.5280526968149
19.618048400878905,5.175823945999145,72.21112121582031,44.86537874661959,2.497039721562312,211.84169241098257
19.622041511535645,5.101603317260742,72.60218963623046,44.81675866933969,2.344854318178617,212.35951585036057
19.534035530090332,5.11300745010376,72.10513931274414,44.56007091815655,2.4071847108694224,210.7644289456881
19.563245391845705,5.114993982315063,72.2412565612793,44.83666581373949,2.373969316482544,212.313477736253
19.561619033813475,5.10288182258606,72.29368560791016,44.80912604698768,2.4736817524983334,211.6772202711839
